Series Name,Country Name,Time,Value,
Cereal yield (kg per hectare),China,1966,1879.1,
Cereal yield (kg per hectare),China,1967,1935.7,
Cereal yield (kg per hectare),China,1968,1939.4,
Cereal yield (kg per hectare),China,1969,1900.4,
Cereal yield (kg per hectare),China,1970,2127.7,
Cereal yield (kg per hectare),China,1971,2174,
Cereal yield (kg per hectare),China,1972,2106.5,
Cereal yield (kg per hectare),China,1973,2275.7,
Cereal yield (kg per hectare),China,1974,2389.2,
Cereal yield (kg per hectare),China,1975,2480.4,
Cereal yield (kg per hectare),China,1976,2522.3,
Cereal yield (kg per hectare),China,1977,2486.9,
Cereal yield (kg per hectare),China,1978,2791.8,
Cereal yield (kg per hectare),China,1979,3032.5,
Cereal yield (kg per hectare),China,1980,2937.3,
Cereal yield (kg per hectare),China,1981,3081.6,
Cereal yield (kg per hectare),China,1982,3456,
Cereal yield (kg per hectare),China,1983,3716.1,
Cereal yield (kg per hectare),China,1984,3954.9,
Cereal yield (kg per hectare),China,1985,3820.5,
Cereal yield (kg per hectare),China,1986,3889.9,
Cereal yield (kg per hectare),China,1987,3973.1,
Cereal yield (kg per hectare),China,1988,3930.6,
Cereal yield (kg per hectare),China,1989,4014.7,
Cereal yield (kg per hectare),China,1990,4320.9,
Cereal yield (kg per hectare),China,1991,4231.4,
Cereal yield (kg per hectare),China,1992,4361.6,
Cereal yield (kg per hectare),China,1993,4562.1,
Cereal yield (kg per hectare),China,1994,4504.9,
Cereal yield (kg per hectare),China,1995,4659.3,
Cereal yield (kg per hectare),China,1996,4891.6,
Cereal yield (kg per hectare),China,1997,4813.2,
Cereal yield (kg per hectare),China,1998,4952.8,
Cereal yield (kg per hectare),China,1999,4944.9,
Cereal yield (kg per hectare),China,2000,4752.6,
Cereal yield (kg per hectare),China,2001,4800.3,
Cereal yield (kg per hectare),China,2002,4869,
Cereal yield (kg per hectare),China,2003,4871.1,
Cereal yield (kg per hectare),China,2004,5186.8,
Cereal yield (kg per hectare),China,2005,5224.6,
Cereal yield (kg per hectare),China,2006,5313.4,
Cereal yield (kg per hectare),China,2007,5319.9,
Cereal yield (kg per hectare),China,2008,5548.4,
Cereal yield (kg per hectare),China,2009,5447.5,
Cereal yield (kg per hectare),China,2010,5524.9,
Cereal yield (kg per hectare),China,2011,5707,
Cereal yield (kg per hectare),China,2012,5825.2,
Cereal yield (kg per hectare),China,2013,5894.2,
Cereal yield (kg per hectare),China,2014,5891.9,
Cereal yield (kg per hectare),China,2015,5896.2,
Cereal yield (kg per hectare),China,2016,5980.9,
Cereal yield (kg per hectare),China,2017,6029,
Cereal yield (kg per hectare),China,2018,NA,
Cereal yield (kg per hectare),China,2019,NA,
Cereal yield (kg per hectare),China,2020,NA,
Cereal yield (kg per hectare),India,1960,NA,
Cereal yield (kg per hectare),India,1961,947.3,
Cereal yield (kg per hectare),India,1962,929.7,
Cereal yield (kg per hectare),India,1963,965.8,
Cereal yield (kg per hectare),India,1964,993.6,
Cereal yield (kg per hectare),India,1965,854.4,
Cereal yield (kg per hectare),India,1966,864.2,
Cereal yield (kg per hectare),India,1967,993.7,
Cereal yield (kg per hectare),India,1968,1036.6,
Cereal yield (kg per hectare),India,1969,1053.7,
Cereal yield (kg per hectare),India,1970,1134.8,
Cereal yield (kg per hectare),India,1971,1136.1,
Cereal yield (kg per hectare),India,1972,1107.8,
Cereal yield (kg per hectare),India,1973,1152.8,
Cereal yield (kg per hectare),India,1974,1074.5,
Cereal yield (kg per hectare),India,1975,1260.8,
Cereal yield (kg per hectare),India,1976,1198.7,
Cereal yield (kg per hectare),India,1977,1331.1,
Cereal yield (kg per hectare),India,1978,1370.2,
Cereal yield (kg per hectare),India,1979,1222.3,
Cereal yield (kg per hectare),India,1980,1350,
Cereal yield (kg per hectare),India,1981,1398.8,
Cereal yield (kg per hectare),India,1982,1346.4,
Cereal yield (kg per hectare),India,1983,1564.4,
Cereal yield (kg per hectare),India,1984,1563.8,
Cereal yield (kg per hectare),India,1985,1592.2,
Cereal yield (kg per hectare),India,1986,1585.4,
Cereal yield (kg per hectare),India,1987,1583.7,
Cereal yield (kg per hectare),India,1988,1775.8,
Cereal yield (kg per hectare),India,1989,1916.4,
Cereal yield (kg per hectare),India,1990,1891.2,
Cereal yield (kg per hectare),India,1991,1926.3,
Cereal yield (kg per hectare),India,1992,2024.8,
Cereal yield (kg per hectare),India,1993,2084.9,
Cereal yield (kg per hectare),India,1994,2115.5,
Cereal yield (kg per hectare),India,1995,2111.7,
Cereal yield (kg per hectare),India,1996,2181,
Cereal yield (kg per hectare),India,1997,2228.6,
Cereal yield (kg per hectare),India,1998,2248.4,
Cereal yield (kg per hectare),India,1999,2313.7,
Cereal yield (kg per hectare),India,2000,2294.2,
Cereal yield (kg per hectare),India,2001,2423.1,
Cereal yield (kg per hectare),India,2002,2187.3,
Cereal yield (kg per hectare),India,2003,2399.4,
Cereal yield (kg per hectare),India,2004,2350,
Cereal yield (kg per hectare),India,2005,2411.6,
Cereal yield (kg per hectare),India,2006,2446.5,
Cereal yield (kg per hectare),India,2007,2583.3,
Cereal yield (kg per hectare),India,2008,2637.9,
Cereal yield (kg per hectare),India,2009,2580.8,
Cereal yield (kg per hectare),India,2010,2676.4,
Cereal yield (kg per hectare),India,2011,2860.7,
Cereal yield (kg per hectare),India,2012,2963.5,
Cereal yield (kg per hectare),India,2013,2969.9,
Cereal yield (kg per hectare),India,2014,2960.4,
Cereal yield (kg per hectare),India,2015,2856.7,
Cereal yield (kg per hectare),India,2016,3021.1,
Cereal yield (kg per hectare),India,2017,3160.8,
Cereal yield (kg per hectare),India,2018,NA,
Cereal yield (kg per hectare),India,2019,NA,
Cereal yield (kg per hectare),India,2020,NA,
Cereal yield (kg per hectare),United Kingdom,1960,NA,
Cereal yield (kg per hectare),United Kingdom,1961,3176.5,
Cereal yield (kg per hectare),United Kingdom,1962,3683.5,
Cereal yield (kg per hectare),United Kingdom,1963,3484.3,
Cereal yield (kg per hectare),United Kingdom,1964,3734.7,
Cereal yield (kg per hectare),United Kingdom,1965,3750.1,
Cereal yield (kg per hectare),United Kingdom,1966,3544.7,
Cereal yield (kg per hectare),United Kingdom,1967,3828.7,
Cereal yield (kg per hectare),United Kingdom,1968,3446.5,
Cereal yield (kg per hectare),United Kingdom,1969,3670.8,
Cereal yield (kg per hectare),United Kingdom,1970,3568.9,
Cereal yield (kg per hectare),United Kingdom,1971,3926.2,
Cereal yield (kg per hectare),United Kingdom,1972,4083.1,
Cereal yield (kg per hectare),United Kingdom,1973,4077.7,
Cereal yield (kg per hectare),United Kingdom,1974,4369.1,
Cereal yield (kg per hectare),United Kingdom,1975,3812.4,
Cereal yield (kg per hectare),United Kingdom,1976,3599.2,
Cereal yield (kg per hectare),United Kingdom,1977,4513.3,
Cereal yield (kg per hectare),United Kingdom,1978,4522.5,
Cereal yield (kg per hectare),United Kingdom,1979,4497.2,
Cereal yield (kg per hectare),United Kingdom,1980,4944.2,
Cereal yield (kg per hectare),United Kingdom,1981,4933.1,
Cereal yield (kg per hectare),United Kingdom,1982,5439,
Cereal yield (kg per hectare),United Kingdom,1983,5377.5,
Cereal yield (kg per hectare),United Kingdom,1984,6590.9,
Cereal yield (kg per hectare),United Kingdom,1985,5592.1,
Cereal yield (kg per hectare),United Kingdom,1986,6083.1,
Cereal yield (kg per hectare),United Kingdom,1987,5506.1,
Cereal yield (kg per hectare),United Kingdom,1988,5399.4,
Cereal yield (kg per hectare),United Kingdom,1989,5866.7,
Cereal yield (kg per hectare),United Kingdom,1990,6170.9,
Cereal yield (kg per hectare),United Kingdom,1991,6466,
Cereal yield (kg per hectare),United Kingdom,1992,6326.9,
Cereal yield (kg per hectare),United Kingdom,1993,6428.6,
Cereal yield (kg per hectare),United Kingdom,1994,6556.8,
Cereal yield (kg per hectare),United Kingdom,1995,6872.6,
Cereal yield (kg per hectare),United Kingdom,1996,7299.9,
Cereal yield (kg per hectare),United Kingdom,1997,6695.8,
Cereal yield (kg per hectare),United Kingdom,1998,6661.4,
Cereal yield (kg per hectare),United Kingdom,1999,7043.3,
Cereal yield (kg per hectare),United Kingdom,2000,7164.8,
Cereal yield (kg per hectare),United Kingdom,2001,6291.1,
Cereal yield (kg per hectare),United Kingdom,2002,7076.9,
Cereal yield (kg per hectare),United Kingdom,2003,7032.8,
Cereal yield (kg per hectare),United Kingdom,2004,7031.8,
Cereal yield (kg per hectare),United Kingdom,2005,7196.5,
Cereal yield (kg per hectare),United Kingdom,2006,7278.6,
Cereal yield (kg per hectare),United Kingdom,2007,6632.3,
Cereal yield (kg per hectare),United Kingdom,2008,7420.2,
Cereal yield (kg per hectare),United Kingdom,2009,7029.6,
Cereal yield (kg per hectare),United Kingdom,2010,6953,
Cereal yield (kg per hectare),United Kingdom,2011,6984.7,
Cereal yield (kg per hectare),United Kingdom,2012,6215.1,
Cereal yield (kg per hectare),United Kingdom,2013,6631.6,
Cereal yield (kg per hectare),United Kingdom,2014,7696.5,
Cereal yield (kg per hectare),United Kingdom,2015,7980.9,
Cereal yield (kg per hectare),United Kingdom,2016,7022.6,
Cereal yield (kg per hectare),United Kingdom,2017,7229,
Cereal yield (kg per hectare),United Kingdom,2018,NA,
Cereal yield (kg per hectare),United Kingdom,2019,NA,
Cereal yield (kg per hectare),United Kingdom,2020,NA,
Cereal yield (kg per hectare),World,1960,NA,
Cereal yield (kg per hectare),World,1961,1431.53673432686,
Cereal yield (kg per hectare),World,1962,1523.11589447736,
Cereal yield (kg per hectare),World,1963,1589.0044657216,
Cereal yield (kg per hectare),World,1964,1589.81309154226,
Cereal yield (kg per hectare),World,1965,1639.06246097648,
Cereal yield (kg per hectare),World,1966,1680.53763999336,
Cereal yield (kg per hectare),World,1967,1764.49657220655,
Cereal yield (kg per hectare),World,1968,1781.53941069126,
Cereal yield (kg per hectare),World,1969,1806.01494165839,
Cereal yield (kg per hectare),World,1970,1835.01701808043,
Cereal yield (kg per hectare),World,1971,1986.13200686985,
Cereal yield (kg per hectare),World,1972,1974.37314615574,
Cereal yield (kg per hectare),World,1973,2005.13761898776,
Cereal yield (kg per hectare),World,1974,1986.35338226389,
Cereal yield (kg per hectare),World,1975,2099.96898910674,
Cereal yield (kg per hectare),World,1976,2106.19986382963,
